token_id,operator,cohort,mint_recipient,first_cluster_owner,current_owner,current_owner_in_cluster,cluster_owners_ever,n_cluster_owners_ever,pool_id,pool_label,token0,token0_symbol,token1,token1_symbol,fee,fee_pct,tick_spacing,hooks,hooked,topology,mint_block,mint_tx,minted_directly,current_liquidity,active
48928,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x31f31de94b4eee3302eefe189196f98a813fc7813ee94416a2fce22258e9824b,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xc24f1fa02299a104bfac9fe5311d9da097f378dd,BELEAF,450000,45.0,9000,0x0000000000000000000000000000000000000000,False,token/stable,7248060,0xc20cd9a90cce6ab2731f39c976e78486d3ec43bad132030623ea67c3779b6428,True,0,False
49126,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x75afa45027e0f49ac8d2f0028fae4391bbf5fd2f905b98337870806202891dde,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xd478e00fec96b0e15d6e984385cea43b4da09d20,RHPEPE,50000,5.0,1000,0x0000000000000000000000000000000000000000,False,token/stable,7261064,0xc20e1c58843471ac28ba61b9a3dfbfa4b96e0cd24f3066fc624b7f58ca076c5a,True,0,False
62965,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x1017e86afadf11512630e02a68650da7ce22b078de7eef8394e19e287f1cec75,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x9a5d71293b2c1e1f26e2f3568444e2be2a261c0e,奶蛙,920000,92.0,18400,0x0000000000000000000000000000000000000000,False,token/stable,8110528,0xef97f87ba4ab2918a064d6d2c19acfdacc6fa6b7616a92765f2190401a625458,True,23404947957228,True
63167,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x211407839e988e9958789a35c87f88cd0ac05b4c5ae4deb7612f7298335cacc5,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xf48981e535e15f6ecee02af3bcae6e14c4ad3f56,RBX,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8121451,0x59ec88bf36f12d954e4f3c56d64d5782b3ee8216f8625e6af7bd148f688ad8cc,True,17020301512720,True
63423,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x18caaef2dc386291d9c9c39163c37d303eb428994844c29d2dd4dbd9a7ff14a6,,0x48fe62970e2b3962ed9c59f0fce7e5a43b63ea5b,PRIZE,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,907110,90.711,18142,0x0000000000000000000000000000000000000000,False,token/stable,8136873,0x4081248b98cf36d98691cd9ffb322e4029f92f4682b71231a20ee9e3dd6df22b,True,0,False
63688,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0xa3210e5241546fd0678aae2416e40608c005d5573fca373bdc227790b42efd29,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xa2718f80f1fe0cdec69c9023ee006807dd487a8c,YOINK,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8150029,0xf3793e6268a30739663d963c370ac34edee4096a34461ca0fd0d7af2ef87f578,True,0,False
63786,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x0b2ff51855ca8c02d6b5692b0ed319fca258c80e6b69922e48e6ed0a7cd16669,,0x0000000000000000000000000000000000000000,ETH,0xa2718f80f1fe0cdec69c9023ee006807dd487a8c,YOINK,450000,45.0,9000,0x0000000000000000000000000000000000000000,False,token/ETH,8155504,0x01f4ee7ac9ba8d6c21c9c668e2d7011cc2a41547765e396ae8c83926ff1e7726,True,0,False
64039,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0xf18f5ec3b6433aaa9b42d422cfe9f223e86fa06ab46359a1a4de4c95cddf108e,,0x1bbf1b16d3228a88758c326ba27bf956a12f5d87,FLETCH,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,450000,45.0,9000,0x0000000000000000000000000000000000000000,False,token/stable,8168009,0x285e2badd154dac53d65b188b9f56b4347f9822292082add86075f1529e90d69,True,0,False
64464,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x51a69578e26952569ab34f92f02290c755547011ed78176d75909c1ab5035041,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xdbd7d9ca173b334c6c2681e7a7af1b48316bd057,lilguy,907110,90.711,18142,0x0000000000000000000000000000000000000000,False,token/stable,8193574,0x0271c826a476e7eb8955d871c8e6ee5f42878c8a426422b27c8c372ea2bb6848,True,0,False
64499,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x037c360a58e1088e99f6ea59d566163c8e65cfa2716997645022e5f813796317,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xa114ab097f4e155dbe112ecf6925358bb17539f1,APES,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8196875,0xefb1dc0599a27b5ef927673d8c591073569bed05017c37c621bc6986d3fdf4cf,True,15789934840427,True
65638,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x7efd1c5bb84cacebaaf7ecc33323539a32206228186bcf31791303294a14d897,,0x0000000000000000000000000000000000000000,ETH,0xf847af8e73cfd74292265796f9ef2007df3b7de2,INDIE,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/ETH,8266748,0x71d17ca48538a8df948cfaf86920dc44c8b06e6555b49ebc27fb1dd59b95465d,True,137041629043440125,True
65652,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x12f84b8c766c03912ed3b68f3bb37a81e4508a2631e30b30ad9e80bf03557a37,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xf847af8e73cfd74292265796f9ef2007df3b7de2,INDIE,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8267578,0x09861642e3ae806eb7c987c537868721e119db74400b05ee98c0c750a1d82677,True,25392789448544,True
65881,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x2914e59f16df28e9410d422212cdd7ed2528799ec3e1137ad18079773ee138f0,,0x0000000000000000000000000000000000000000,ETH,0x51f5aad5aa89a65068834260f898d6079ea81e23,HOODETF,250000,25.0,5000,0x0000000000000000000000000000000000000000,False,token/ETH,8285532,0x71901f6201cf8589e62c11e26a570991438ca066c5fea630cb0889f4d07ee257,True,331215057994431054,True
66098,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x0f5f0989dd5a0fea6d5e6d17ba0f5bd6cc39ac7cfc59fc17f9bde2d7e0e53196,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xd478e00fec96b0e15d6e984385cea43b4da09d20,RHPEPE,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8302798,0x439e45c5b1d63b42d1a3cabd17ce4e8fc891b37cf67f6e5247244d6fb28088cc,True,0,False
72554,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x1107207a395357febeafcd479facb4ec87e07c26073100a0b2e2767abc296b87,,0x4d3a03752b2d933c0a9237d83b731dced32653d5,dog,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8740504,0x2f8330490212f7a83133036244df54f430c5899e6cbb1f97eb614ae00a17083d,True,0,False
72808,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0xf9e1422d7458bcc6335136129afe7ea43536610a325f550652eaf60f0f956018,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x778a64641b7df5ab21b7641da926610ef44e437f,MEME,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8753998,0xac4927ed37c5daebbf90732d2ada0cbb351d6e175cdfab368327c3a7a03ac269,True,0,False
74278,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0xfb75395824adb3787c4f8592a15403391db96dd4fd5a48b295d92988cc043388,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xa870f8c7cae9705194a141b0c2964b6c79ee3742,🪶,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8824083,0xe8667b8e0ab3f99e113bed4570c8f4bc18c46a09661421c9e4b40451adcad0d8,True,8405421131221,True
74876,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x21ddfa7288b12b0bab44cb92a63fcdc2bd258ebcfe6eee5e5cb07b97a7b62683,,0x0263a30c22b9494d0b356c9c6d622cd2b91fc166,OIIAOIIA,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,100000,10.0,2000,0x0000000000000000000000000000000000000000,False,token/stable,8845223,0x5fe3cdb2611c45ac16d93be58d9015f759f010eee57d04c536e28279a35c7f43,True,0,False
76248,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xf197fbffb6a5d66e659f76438b631a9d4c494911e36ece2fb03a0b971130b426,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xc96e83dd0dd2ae5527c8c860e2f3e8955bb9a804,Mushu,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,8901595,0x6aa657f6b302ecfef635d46b5d46f4dd9535099f27d57d8d13863537553c85ea,True,163004592665354,True
76314,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xd954a50637b0b9e32baf35523efa7c27f2e890eb21049f5ea27adccb268aab2b,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x6146d16f757a5c36087fa4013c588d5865d5d3a5,BAOBAO,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8905924,0x682f6833e16e314d0e31186c6791aa5cb14f5823210523de8cf2ff5ad8ee183d,True,124076444540931,True
76330,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xa907af86f6d116a18af1ee86b3ab67bc0964362b52d44390f61887b0114af75d,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x83d2505e34442cb237fc568507ddfdba8633e7a1,FOMOCAT,873690,87.369,200,0x0000000000000000000000000000000000000000,False,token/stable,8906650,0x50613af625104ed86d4efe53d769156d7b7161549812192581cefe2536944eee,True,130507823905013,True
76342,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x36e2ac7cfd1b007bb82e4c82017ed51732b1bdfec8aa831c104b2f34a192678f,,0x307728e06f65b9a05487bdcee12558cc93171d6d,SYNAP,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8907258,0x6cfdddb0c3feef689d0baaa1747e1fddeb1643a125b98096bd342397a36e4798,True,47108967755186,True
76353,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x0badcedfc1563096b1b7dba2db7963ee5a6ca2ed69a97bb8ace3452b8777f01e,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x9c842556c1b1bcf58b0ef01f0585d4ab717013ce,LFG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8908091,0x280a025cb57c6ee81aa42d648186db7d9ca23ba34321bcd5f9fde9bbf1b25ac2,True,59638638559300,True
76363,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0xb67424f0f081a2872920d1472479ccd141f9a7a72184ebc1c51eaaf396a46c61,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x9dfa94104c389fba90f54dc90ef6e2fbfbb76f43,ARROW,700000,70.0,14000,0x0000000000000000000000000000000000000000,False,token/stable,8908540,0x922d56c2b8da5b900140f08d4119b49e7de139929f3d521d562bceb16f22e433,True,0,False
76402,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x04d53682ea10282d639079d16bbcd66615756f892eee669e8a6f472dc5676106,,0x305611a943b83bcda72a12106b949a27a95f5b16,aura,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8911313,0x63e48f056d2b40fcc5b6007a6337179a7ffa7d37ae1fba12d5df64886957ddee,True,38853471438941,True
76409,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x93c97f0a896478540d47f749f023f83ab4cf63ca8ea4fb9acb7eadc12e9daed3,,0x48f063e6f3c42a671de211b1c8ce0efec25718bb,TRADEPMR,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8912173,0x251fc5fd8a24cbde5199d4b42fc307091a5be2fe54151cf8875c4d7ebdd15e14,True,78314453123846,True
76432,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xe447367ebe1bae52b2425d2217e8b62f7b37862a6f313370b101e07b641c1d37,,0x4b641818ac8169dc96f8762006748c6568b47309,MINEGLYPH,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,871000,87.1,17420,0x0000000000000000000000000000000000000000,False,token/stable,8913982,0xa7fd99c491d52b0f3c59ed700fbbea1a4d2ec5ef12ae4b5e62d6ee6f678edcbc,True,104880035667995,True
76486,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xfa61e1423dac15d5e2d20039dccd42bf1c50737cb736f7a35cb664a95fea7e7c,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0x8d4c3bff9bdc24860d382fa449751f3575adbb0c,ROBININU,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8917752,0xfde523c617714c70d0e5f0f3a3dc1604f1505fa01bcdb1fe815a0b31b9c0db41,True,87789745937132,True
76537,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x4d9ddad8d2aff64e4b03a6e0cb6bd56ba6b3b6340dd975c7685bb6610e613157,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xda987cea02e5e7858e7690a9c2de96f9380ded14,diarrhea,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8920268,0x5f5977a4b18141b22807fdbf98a811ed55ef5937b9c45d4c9292da4b6d98e2be,True,105165894211629,True
76607,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x5ebcfce29792f3bf41b9151c8c0247f62cfa81bc9e34c34fac6cfe937c5fcca8,,0x0755164ae0ad74e038b0a02c9ed2d57f2f95a206,HOODWINK,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8925929,0xa571317fb8a8ecbad1577fc5f92df406d41c1fd62efaf85720819709cfe9c149,True,43931891258423,True
76622,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x6e2febf2ed3c0e66426f6753567d716f7416452ea72722eeac9b7665fc6448e0,,0x57c3ef8575fcbbfa5a99e44c6598a23ad469c010,URMOM,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8927385,0xa041aefa1cb9c392b6c5336c3d04e2582f51eef6ae78560bb10a6949c42f294a,True,93424924842712,True
76624,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x960ec62cea425fd36d7c659582cdb7c9b91531e5893459ff20527696ede9d5a7,,0x5014f5ef497ee068c9100b0bbfed6b004b7ecccc,FOXLEY,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,500000,50.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8927815,0x3ff844e584272bfd8da4c3fd14e76178362f621ad50246e835f35f7443f93016,True,248279977817732,True
76636,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x960ec62cea425fd36d7c659582cdb7c9b91531e5893459ff20527696ede9d5a7,,0x5014f5ef497ee068c9100b0bbfed6b004b7ecccc,FOXLEY,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,500000,50.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8928588,0x6b44cb92ff3f7ea0a6b45c569652f1a2a0a28c5fa3c18bfbfe5916ff133959b5,True,0,False
76645,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x960ec62cea425fd36d7c659582cdb7c9b91531e5893459ff20527696ede9d5a7,,0x5014f5ef497ee068c9100b0bbfed6b004b7ecccc,FOXLEY,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,500000,50.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8929419,0xe87ecac3710bb17a5905af9ac7b13e2eeb52b4c2b47ac746dca3f1f4e690204b,True,200233542846004,True
76720,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x4f08f964eabb50c390d3b5b9d3d37db3e4a6aaa6f88ce7bf46c3baabe3fea538,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xb221e90e44d551702c3c989f7155a6afc86796ec,LHOOD,150000,15.0,3000,0x0000000000000000000000000000000000000000,False,token/stable,8933078,0xe0fcbb4e9300a1cfde606b9bc963495bfdf80a5065aa9e2628383cdfea0e9552,True,236888738190006,True
76742,0xc6312da2663570a2aee12b27a0c6da4683339acd,SECONDARY,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,0xc6312da2663570a2aee12b27a0c6da4683339acd,True,0xc6312da2663570a2aee12b27a0c6da4683339acd,1,0x7642aaf328861b0b48e9c5428ef4c04ea7d9008229bc49f456ddae5c7b1f2a16,,0x0000000000000000000000000000000000000000,ETH,0x5157fa410744dd1a13f0345d741831a0bd6269d7,BANDIT,500000,50.0,10000,0x0000000000000000000000000000000000000000,False,token/ETH,8935408,0x63721fae0d9e65a2f9f1c962bf0c56d3ef5fa052991f7dd2199b8e39039c35b9,True,0,False
76770,0x1983824aa3cf023dfd233115e801520b9d49a258,SECONDARY,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,0x1983824aa3cf023dfd233115e801520b9d49a258,True,0x1983824aa3cf023dfd233115e801520b9d49a258,1,0x794cfc35d6b523cd858cec4a5823424b594896c9a57b07d089bb2bfacc029985,,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0xf0e4f21e428e5ac1b6afc2dae89512b3b08713ce,LFG,870000,87.0,17400,0x0000000000000000000000000000000000000000,False,token/stable,8938728,0x7e1ee941fd982ec07ba57397a43085167be6560c4f3e65570b59eaedc84cd173,True,64290239634653,True
76848,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0x2d9d5996edbd148cc4a4a1e7836453a6f7052a896672a7b556bdaea16249d9c3,,0x23345757dc6c48152bc7a4cbe1f1c7afdd33eaa2,MEOW,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8944140,0x3ff2f0021a44eb2d0907c6de7f7340ac07d4bb4b72b5575bda6e492b5da4f275,True,110889887215561,True
76877,0x1aa511c41636dc4e1dafe5092157eb606da01d03,PRIMARY,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,0x1aa511c41636dc4e1dafe5092157eb606da01d03,True,0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,0xcefcd3d36cd35f999dfcccb7804cf533156782d40c55751db26560a64ecc6b1d,,0x587c8a3c5b64aaf21400894e74ff040c3b6fc383,e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,870000,87.0,10000,0x0000000000000000000000000000000000000000,False,token/stable,8944802,0xc635b76439bbad42ae98902bc095fcb731804a16e31819364f366d11a9c7b7c7,True,88820554394457,True
