event_type,pool,block,timestamp_utc,transaction_hash,transaction_index,log_index,tx_from,swap_sender,pool_id,direction,amount0_fire_raw,amount1_usdg_raw,fire_in,fire_out,usdg_in,usdg_out,avg_execution_price_usdg_per_fire,sqrt_price_x96_after,spot_price_after_usdg_per_fire,liquidity_after,tick_after,fee_raw,fee_percent
SWAP,FIRE_USDG_40pct,18349429,2026-07-24T18:03:27+00:00,0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,5,14,0xdf465f1a0ec31f5d14e8c61179b71e382f97e794,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-9174547736784783386280,8038471,9174.547736784783386280,0.000000000000000000,0.000000,8.038471,0.000876170818510241,2731898235089115198134,0.0011889671828655287,1021598949369496,-343675,400000,40.0
SWAP,FIRE_USDG_40pct,18355595,2026-07-24T18:13:43+00:00,0x07f95beee6e859751620fb5b61435266803c93b346862ad669318509124d2416,17,71,0x29a8260a3f0e15b95cefb0d418b40f3e7439d121,0x8876789976decbfcbbbe364623c63652db8c0904,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,7114192637628153100745,-18552387,0.000000000000000000,7114.192637628153100745,18.552387,0.000000,0.002607799358970592,3595175261809612632477,0.002059116724245922,1021598949369496,-338182,400000,40.0
SWAP,FIRE_USDG_40pct,18355596,2026-07-24T18:13:43+00:00,0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,5,9,0x718a74deadeb8bdcbcbf2fd0e228f4b41b92cab7,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-13608587737265113164578,12338182,13608.587737265113164578,0.000000000000000000,0.000000,12.338182,0.000906646761457378,2638310988253469623146,0.0011089010763516338,1021598949369496,-344372,400000,40.0
SWAP,FIRE_USDG_40pct,18392665,2026-07-24T19:15:37+00:00,0x8692c086e75f93ae5585a5e16c696342b1dec0282d116f758dd0aeab18ad94bb,5,76,0xfce111095e51bc515e2da7131524868ab27a6f08,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-7961945052512887918044,4763326,7961.945052512887918044,0.000000000000000000,0.000000,4.763326,0.000598261601729672,2372319107893015477888,0.0008965758700305062,1418801229875640,-346497,400000,40.0
SWAP,FIRE_USDG_40pct,19396599,2026-07-25T23:15:12+00:00,0x10e370f62978d95df058b0b38c81d162b72ada45c3edaf8213f65e79c316ff7f,36,32,0x1edb56b951d492a0f18b3adeab2f1880e487fa9f,0xbd665831a520182e944af92b23a317791c5d8efa,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,1227581665185769965718,-1863404,0.000000000000000000,1227.581665185769965718,1.863404,0.000000,0.001517947076635436,2409870945695116587354,0.0009251846185901787,2358883571573609,-346183,400000,40.0
SWAP,FIRE_USDG_40pct,19687264,2026-07-26T07:21:38+00:00,0x08e50bfda808b7991599da01be574023be05212e60225203e5d1b8228b96c660,3,14,0x4337004ec9c1417f1c7a26ebd4b4fbed6acf9e5d,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-6277083525423276633932,3323093,6277.083525423276633932,0.000000000000000000,0.000000,3.323093,0.000529400793623487,2298257739098657667417,0.0008414693369632782,2358883571573609,-347132,400000,40.0
SWAP,FIRE_USDG_40pct,19856776,2026-07-26T12:05:15+00:00,0x995f21fea990685bc4d6228b95a68e1552cbd117e98f8587c8023f1ce01e9a51,4,8,0x1c7af9ef66af0c6eff165a085b2730ee07472b33,0x8876789976decbfcbbbe364623c63652db8c0904,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,1318901683627438157164,-1886080,0.000000000000000000,1318.901683627438157164,1.886080,0.000000,0.001430038359502753,2343469868168405956469,0.0008749023441906884,1983060596740028,-346742,400000,40.0
SWAP,FIRE_USDG_40pct,20021264,2026-07-26T16:40:02+00:00,0x036c9da13f534059d5feb064f85e0c069caa48f3b157271b31ccd373406c8a29,1,7,0x4337019d937ebcbd73dd750072d86c1ce664b350,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-4631819918130973597053,2334657,4631.819918130973597053,0.000000000000000000,0.000000,2.334657,0.000504047445985784,2250194539566360049980,0.0008066422497742664,1983060596740028,-347554,400000,40.0
SWAP,FIRE_USDG_40pct,20098837,2026-07-26T18:49:27+00:00,0x64fa0aa1c397a6b32f8bdff2c53a9bb079e8ce156b5418351aa19d9b8c41e791,6,9,0x433702948d7be4201a2bcee6c349ad807c547a5d,0x8f10b468b06c6fd214b65f87778827f7d113f996,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-5201553144158262515977,2401443,5201.553144158262515977,0.000000000000000000,0.000000,2.401443,0.000461678066809142,2146481280013117608182,0.0007339982813203407,1834499487121949,-348498,400000,40.0
SWAP,FIRE_USDG_40pct,20144775,2026-07-26T20:06:09+00:00,0x50cfbe113e3513708e67281c4deb85eb8e812cb71adab1de79c9c84bd9d67076,2,5,0xfce11108e69699329c11e0882af3570a9825ad1d,0x7702e2e6b53114a037c45a89f855b52721a1c755,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-4769924514490593237783,2015483,4769.924514490593237783,0.000000000000000000,0.000000,2.015483,0.000422539810405206,2059436815942976211881,0.0006756748859033865,1834499487121949,-349326,400000,40.0
SWAP,FIRE_USDG_40pct,20148081,2026-07-26T20:11:40+00:00,0xd932ac75d98c17d4657d10968a80e5ad91f6a42c3ff29bcbc118e19b21585bfe,1,1,0xb18192f07549bd799d4ac5ca8f93aaa722454118,0x66553d3b26eef6021b5de73c1dd0ce3067d7da79,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-8292703232242722426001,3140493,8292.703232242722426001,0.000000000000000000,0.000000,3.140493,0.000378705581527324,1923805542451099047727,0.0005896077395561882,1834499487121949,-350689,400000,40.0
SWAP,FIRE_USDG_40pct,20240624,2026-07-26T22:46:18+00:00,0x0e8761a434d77192d252711ea37f5bf9036540543cc62b7b302ac27cb97c98bc,1,8,0x4337007ab182ebe9cdb0bc4b96734c32176d44cc,0x8f10b468b06c6fd214b65f87778827f7d113f996,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-6844643200800300000000,2296555,6844.643200800300000000,0.000000000000000000,0.000000,2.296555,0.000335525889754411,1824622140999482032905,0.0005303794804945034,1834499487121949,-351747,400000,40.0
SWAP,FIRE_USDG_40pct,20354494,2026-07-27T01:56:41+00:00,0xeae961abe0dad41cd8dbc210dd09d13f0b60b847416bf4bdeb45f9ba83062cc9,1,6,0xf71eaa3a1be24fe2f1deef742269c31a911ce754,0x8876789976decbfcbbbe364623c63652db8c0904,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,USDG_TO_FIRE,60488766116479796731176,-187577479,0.000000000000000000,60488.766116479796731176,187.577479,0.000000,0.003101030010081420,6400935410525122714341,0.006527212056917615,1948479231486226,-326645,400000,40.0
SWAP,FIRE_USDG_40pct,20354494,2026-07-27T01:56:41+00:00,0x0be0c91ceeda08475fd42d59888d493ffb781ec44de77cfb71a82e00081f2286,2,19,0xb4864f7f85eb2fdbd58b4293a2b9bd684fb13336,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-67127140408248481071287,98461223,67127.140408248481071287,0.000000000000000000,0.000000,98.461223,0.001466787090902225,2397350612564458637376,0.000915596114551287,1948479231486226,-346287,400000,40.0
SWAP,FIRE_USDG_40pct,20382514,2026-07-27T02:43:33+00:00,0x88de39808ac0335c509d0a853382fef16634d9d4d5d185b468ecb158982d60a8,7,20,0x4337012eaf1f862b8dbdc6b62a01782ae01ef038,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-11832388973902900000000,5938436,11832.388973902900000000,0.000000000000000000,0.000000,5.938436,0.000501879714493633,2190161151744243830379,0.000764175263174093,2270827108572797,-348095,400000,40.0
SWAP,FIRE_USDG_40pct,20784022,2026-07-27T13:55:17+00:00,0xdfef287a4a46121ca8bce8e9dc1052af434cced44422621119ed86088c727c21,17,31,0x4337002c5702ce424cb62a56ca038e31e1d4a93d,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-9346342264231900000000,3951908,9346.342264231900000000,0.000000000000000000,0.000000,3.951908,0.000422829368781390,2019747597073711745437,0.0006498827847393069,1837309765948830,-349715,400000,40.0
SWAP,FIRE_USDG_40pct,21879972,2026-07-28T20:29:47+00:00,0x7ff8e745d14ac0f798fe449114c5cd5dd58790df090b415c407e6218f7b0d407,4,21,0x4337013ef5cd421cef649fc58c1b0defd37bbeb1,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-14769654087059925000000,5425599,14769.654087059925000000,0.000000000000000000,0.000000,5.425599,0.000367347736651023,1904682966919909459003,0.0005779446243515995,3735815598918039,-350889,400600,40.06
SWAP,FIRE_USDG_40pct,21924200,2026-07-28T21:43:39+00:00,0x119275105e06f56f32d36ae29651b8b96a1eac1744bcd82f913e2318dbf88ae9,33,56,0x7081e9256628cd654034195ecffca45993970625,0x66553d3b26eef6021b5de73c1dd0ce3067d7da79,0x0e6ef141436d1b1948593ce40268b6ffc56870929e83922c15a4a5d64f5b4636,FIRE_TO_USDG,-15764023492884888833073,5147950,15764.023492884888833073,0.000000000000000000,0.000000,5.147950,0.000326563202746021,1795506632492808548994,0.0005135879906408863,3735815598918039,-352069,400600,40.06
